game_id,season,game_date,game_type,venue,venue_utc_offest,home_team_id,away_team_id,home_team_abbrev,away_team_abbrev,home_team_score,away_team_score,start_time_utc,winner_abbrev,loser_abbrev,goal_diff
2023021026,20232024,2024-03-10,2,Honda Center,-07:00,24,2,ANA,NYI,1,6,2024-03-11T00:00:00Z,NYI,ANA,5
2023021038,20232024,2024-03-12,2,United Center,-05:00,16,24,CHI,ANA,7,2,2024-03-13T00:30:00Z,CHI,ANA,5
2023021054,20232024,2024-03-14,2,Xcel Energy Center,-05:00,30,24,MIN,ANA,2,0,2024-03-15T00:00:00Z,MIN,ANA,2
2023021057,20232024,2024-03-15,2,Canada Life Centre,-05:00,52,24,WPG,ANA,6,0,2024-03-16T00:00:00Z,WPG,ANA,6
2023021079,20232024,2024-03-17,2,Enterprise Center,-05:00,19,24,STL,ANA,4,2,2024-03-17T23:00:00Z,STL,ANA,2
2023021091,20232024,2024-03-19,2,Honda Center,-07:00,24,30,ANA,MIN,0,4,2024-03-20T02:00:00Z,MIN,ANA,4
2023021105,20232024,2024-03-21,2,Honda Center,-07:00,24,16,ANA,CHI,4,0,2024-03-22T02:00:00Z,ANA,CHI,4
2023021131,20232024,2024-03-24,2,Honda Center,-07:00,24,14,ANA,TBL,2,3,2024-03-25T00:30:00Z,TBL,ANA,1
2023021146,20232024,2024-03-26,2,Climate Pledge Arena,-07:00,55,24,SEA,ANA,4,0,2024-03-27T02:00:00Z,SEA,ANA,4
2023021162,20232024,2024-03-28,2,Climate Pledge Arena,-07:00,55,24,SEA,ANA,4,2,2024-03-29T02:00:00Z,SEA,ANA,2
2023021167,20232024,2024-03-30,2,Rogers Place,-06:00,22,24,EDM,ANA,6,1,2024-03-30T20:00:00Z,EDM,ANA,5
2023021180,20232024,2024-03-31,2,Rogers Arena,-07:00,23,24,VAN,ANA,3,2,2024-03-31T19:30:00Z,VAN,ANA,1
2023021195,20232024,2024-04-02,2,Scotiabank Saddledome,-06:00,20,24,CGY,ANA,3,5,2024-04-03T01:00:00Z,ANA,CGY,2
2023021215,20232024,2024-04-05,2,Honda Center,-07:00,24,55,ANA,SEA,1,3,2024-04-06T02:00:00Z,SEA,ANA,2
2023021235,20232024,2024-04-07,2,Honda Center,-07:00,24,19,ANA,STL,5,6,2024-04-08T00:00:00Z,STL,ANA,1
2023021249,20232024,2024-04-09,2,Honda Center,-07:00,24,26,ANA,LAK,3,1,2024-04-10T02:00:00Z,ANA,LAK,2
2023021268,20232024,2024-04-12,2,Honda Center,-07:00,24,20,ANA,CGY,3,6,2024-04-13T02:00:00Z,CGY,ANA,3
2023021281,20232024,2024-04-13,2,Crypto.com Arena,-07:00,26,24,LAK,ANA,3,1,2024-04-14T02:30:00Z,LAK,ANA,2
2023021311,20232024,2024-04-18,2,T-Mobile Arena,-07:00,54,24,VGK,ANA,1,4,2024-04-19T02:00:00Z,ANA,VGK,3
2023020006,20232024,2023-10-11,2,TD Garden,-04:00,6,16,BOS,CHI,3,1,2023-10-11T23:30:00Z,BOS,CHI,2
2023020021,20232024,2023-10-14,2,TD Garden,-04:00,6,18,BOS,NSH,3,2,2023-10-14T23:00:00Z,BOS,NSH,1
2023020062,20232024,2023-10-19,2,SAP Center at San Jose,-07:00,28,6,SJS,BOS,1,3,2023-10-20T02:30:00Z,BOS,SJS,2
2023020079,20232024,2023-10-21,2,Crypto.com Arena,-07:00,26,6,LAK,BOS,2,4,2023-10-22T02:30:00Z,BOS,LAK,2
2023020092,20232024,2023-10-24,2,United Center,-05:00,16,6,CHI,BOS,0,3,2023-10-25T00:30:00Z,BOS,CHI,3
2023020119,20232024,2023-10-28,2,TD Garden,-04:00,6,17,BOS,DET,4,1,2023-10-28T23:00:00Z,BOS,DET,3
2023020130,20232024,2023-10-30,2,TD Garden,-04:00,6,13,BOS,FLA,3,2,2023-10-30T23:00:00Z,BOS,FLA,1
2023020145,20232024,2023-11-02,2,TD Garden,-04:00,6,10,BOS,TOR,3,2,2023-11-02T23:30:00Z,BOS,TOR,1
2023020161,20232024,2023-11-04,2,Little Caesars Arena,-04:00,17,6,DET,BOS,5,4,2023-11-04T23:00:00Z,DET,BOS,1
2023020178,20232024,2023-11-06,2,American Airlines Center,-06:00,25,6,DAL,BOS,2,3,2023-11-07T01:00:00Z,BOS,DAL,1
2023020193,20232024,2023-11-09,2,TD Garden,-05:00,6,2,BOS,NYI,5,2,2023-11-10T00:00:00Z,BOS,NYI,3
2023020212,20232024,2023-11-11,2,Centre Bell,-05:00,8,6,MTL,BOS,3,2,2023-11-12T00:00:00Z,MTL,BOS,1
2023020229,20232024,2023-11-14,2,KeyBank Center,-05:00,7,6,BUF,BOS,2,5,2023-11-15T00:00:00Z,BOS,BUF,3
2023020258,20232024,2023-11-18,2,TD Garden,-05:00,6,8,BOS,MTL,5,2,2023-11-19T00:00:00Z,BOS,MTL,3
2023020273,20232024,2023-11-20,2,Amalie Arena,-05:00,14,6,TBL,BOS,5,4,2023-11-21T00:00:00Z,TBL,BOS,1
2023020282,20232024,2023-11-22,2,Amerant Bank Arena,-05:00,13,6,FLA,BOS,1,3,2023-11-23T00:00:00Z,BOS,FLA,2
2023020293,20232024,2023-11-24,2,TD Garden,-05:00,6,17,BOS,DET,2,5,2023-11-24T18:00:00Z,DET,BOS,3
2023020308,20232024,2023-11-25,2,Madison Square Garden,-05:00,3,6,NYR,BOS,7,4,2023-11-25T18:00:00Z,NYR,BOS,3
2023020321,20232024,2023-11-27,2,Nationwide Arena,-05:00,29,6,CBJ,BOS,5,2,2023-11-28T00:00:00Z,CBJ,BOS,3
2023020340,20232024,2023-11-30,2,TD Garden,-05:00,6,28,BOS,SJS,3,0,2023-12-01T00:00:00Z,BOS,SJS,3
2023020364,20232024,2023-12-02,2,Scotiabank Arena,-05:00,10,6,TOR,BOS,3,4,2023-12-03T00:00:00Z,BOS,TOR,1
2023020371,20232024,2023-12-03,2,TD Garden,-05:00,6,29,BOS,CBJ,3,1,2023-12-04T00:00:00Z,BOS,CBJ,2
2023020392,20232024,2023-12-07,2,TD Garden,-05:00,6,7,BOS,BUF,1,3,2023-12-08T00:00:00Z,BUF,BOS,2
2023020408,20232024,2023-12-09,2,TD Garden,-05:00,6,53,BOS,ARI,5,3,2023-12-09T18:00:00Z,BOS,ARI,2
2023020443,20232024,2023-12-13,2,Prudential Center,-05:00,1,6,NJD,BOS,2,1,2023-12-14T00:30:00Z,NJD,BOS,1
2023020457,20232024,2023-12-15,2,UBS Arena,-05:00,2,6,NYI,BOS,4,5,2023-12-16T00:30:00Z,BOS,NYI,1
2023020462,20232024,2023-12-16,2,TD Garden,-05:00,6,3,BOS,NYR,1,2,2023-12-17T00:00:00Z,NYR,BOS,1
2023020484,20232024,2023-12-19,2,TD Garden,-05:00,6,30,BOS,MIN,3,4,2023-12-20T00:00:00Z,MIN,BOS,1
2023020512,20232024,2023-12-22,2,Canada Life Centre,-06:00,52,6,WPG,BOS,5,1,2023-12-23T01:00:00Z,WPG,BOS,4
2023020518,20232024,2023-12-23,2,Xcel Energy Center,-06:00,30,6,MIN,BOS,3,2,2023-12-24T00:00:00Z,MIN,BOS,1
2023020532,20232024,2023-12-27,2,KeyBank Center,-05:00,7,6,BUF,BOS,1,4,2023-12-28T00:30:00Z,BOS,BUF,3
2023020557,20232024,2023-12-30,2,TD Garden,-05:00,6,1,BOS,NJD,5,2,2023-12-31T00:00:00Z,BOS,NJD,3
2023020565,20232024,2023-12-31,2,Little Caesars Arena,-05:00,17,6,DET,BOS,3,5,2023-12-31T22:00:00Z,BOS,DET,2
2023020574,20232024,2024-01-02,2,Nationwide Arena,-05:00,29,6,CBJ,BOS,1,4,2024-01-03T00:00:00Z,BOS,CBJ,3
2023020589,20232024,2024-01-04,2,TD Garden,-05:00,6,5,BOS,PIT,5,6,2024-01-05T00:00:00Z,PIT,BOS,1
2023020607,20232024,2024-01-06,2,TD Garden,-05:00,6,14,BOS,TBL,7,3,2024-01-07T00:00:00Z,BOS,TBL,4
2023020624,20232024,2024-01-08,2,Ball Arena,-07:00,21,6,COL,BOS,4,3,2024-01-09T02:00:00Z,COL,BOS,1
2023020633,20232024,2024-01-09,2,Mullett Arena,-07:00,53,6,ARI,BOS,4,3,2024-01-10T02:00:00Z,ARI,BOS,1
2023020650,20232024,2024-01-11,2,T-Mobile Arena,-08:00,54,6,VGK,BOS,2,1,2024-01-12T03:00:00Z,VGK,BOS,1
2023020667,20232024,2024-01-13,2,Enterprise Center,-06:00,19,6,STL,BOS,3,4,2024-01-14T01:00:00Z,BOS,STL,1
2023020671,20232024,2024-01-15,2,TD Garden,-05:00,6,1,BOS,NJD,3,0,2024-01-15T18:00:00Z,BOS,NJD,3
2023020692,20232024,2024-01-18,2,TD Garden,-05:00,6,21,BOS,COL,5,2,2024-01-19T00:00:00Z,BOS,COL,3
2023020710,20232024,2024-01-20,2,TD Garden,-05:00,6,8,BOS,MTL,9,4,2024-01-21T00:00:00Z,BOS,MTL,5
2023020724,20232024,2024-01-22,2,TD Garden,-05:00,6,52,BOS,WPG,4,1,2024-01-23T00:00:00Z,BOS,WPG,3
2023020741,20232024,2024-01-24,2,TD Garden,-05:00,6,12,BOS,CAR,2,3,2024-01-25T00:30:00Z,CAR,BOS,1
2023020749,20232024,2024-01-25,2,Canadian Tire Centre,-05:00,9,6,OTT,BOS,2,3,2024-01-26T00:00:00Z,BOS,OTT,1
2023020759,20232024,2024-01-27,2,Wells Fargo Center,-05:00,4,6,PHI,BOS,2,6,2024-01-27T17:30:00Z,BOS,PHI,4
2023020783,20232024,2024-02-06,2,TD Garden,-05:00,6,20,BOS,CGY,1,4,2024-02-07T00:00:00Z,CGY,BOS,3
2023020794,20232024,2024-02-08,2,TD Garden,-05:00,6,23,BOS,VAN,4,0,2024-02-09T00:00:00Z,BOS,VAN,4
2023020808,20232024,2024-02-10,2,TD Garden,-05:00,6,15,BOS,WSH,0,3,2024-02-10T20:30:00Z,WSH,BOS,3
2023020823,20232024,2024-02-13,2,TD Garden,-05:00,6,14,BOS,TBL,2,3,2024-02-14T00:00:00Z,TBL,BOS,1
2023020837,20232024,2024-02-15,2,TD Garden,-05:00,6,55,BOS,SEA,1,4,2024-02-16T00:00:00Z,SEA,BOS,3
2023020853,20232024,2024-02-17,2,TD Garden,-05:00,6,26,BOS,LAK,4,5,2024-02-17T17:30:00Z,LAK,BOS,1
2023020867,20232024,2024-02-19,2,TD Garden,-05:00,6,25,BOS,DAL,4,3,2024-02-19T18:00:00Z,BOS,DAL,1
2023020888,20232024,2024-02-21,2,Rogers Place,-07:00,22,6,EDM,BOS,5,6,2024-02-22T03:00:00Z,BOS,EDM,1
2023020896,20232024,2024-02-22,2,Scotiabank Saddledome,-07:00,20,6,CGY,BOS,3,2,2024-02-23T02:00:00Z,CGY,BOS,1
2023020911,20232024,2024-02-24,2,Rogers Arena,-08:00,23,6,VAN,BOS,3,2,2024-02-25T00:00:00Z,VAN,BOS,1
2023020926,20232024,2024-02-26,2,Climate Pledge Arena,-08:00,55,6,SEA,BOS,4,3,2024-02-27T03:00:00Z,SEA,BOS,1
2023020941,20232024,2024-02-29,2,TD Garden,-05:00,6,54,BOS,VGK,5,4,2024-03-01T00:00:00Z,BOS,VGK,1
2023020957,20232024,2024-03-02,2,UBS Arena,-05:00,2,6,NYI,BOS,5,1,2024-03-03T00:30:00Z,NYI,BOS,4
2023020978,20232024,2024-03-04,2,Scotiabank Arena,-05:00,10,6,TOR,BOS,1,4,2024-03-05T00:00:00Z,BOS,TOR,3
2023020981,20232024,2024-03-05,2,TD Garden,-05:00,6,22,BOS,EDM,1,2,2024-03-06T00:30:00Z,EDM,BOS,1
2023020993,20232024,2024-03-07,2,TD Garden,-05:00,6,10,BOS,TOR,4,1,2024-03-08T00:00:00Z,BOS,TOR,3
2023021012,20232024,2024-03-09,2,TD Garden,-05:00,6,5,BOS,PIT,5,1,2024-03-09T20:00:00Z,BOS,PIT,4
2023021027,20232024,2024-03-11,2,TD Garden,-04:00,6,19,BOS,STL,1,5,2024-03-11T23:00:00Z,STL,BOS,4
2023021049,20232024,2024-03-14,2,Centre Bell,-04:00,8,6,MTL,BOS,1,2,2024-03-14T23:00:00Z,BOS,MTL,1
2023021064,20232024,2024-03-16,2,TD Garden,-04:00,6,4,BOS,PHI,6,5,2024-03-16T23:00:00Z,BOS,PHI,1
2023021082,20232024,2024-03-19,2,TD Garden,-04:00,6,9,BOS,OTT,6,2,2024-03-19T23:00:00Z,BOS,OTT,4
2023021098,20232024,2024-03-21,2,TD Garden,-04:00,6,3,BOS,NYR,2,5,2024-03-21T23:00:00Z,NYR,BOS,3
2023021114,20232024,2024-03-23,2,Wells Fargo Center,-04:00,4,6,PHI,BOS,3,2,2024-03-23T17:00:00Z,PHI,BOS,1
2023021136,20232024,2024-03-26,2,Amerant Bank Arena,-04:00,13,6,FLA,BOS,3,4,2024-03-26T23:00:00Z,BOS,FLA,1
2023021149,20232024,2024-03-27,2,Amalie Arena,-04:00,14,6,TBL,BOS,3,1,2024-03-27T23:30:00Z,TBL,BOS,2
2023021176,20232024,2024-03-30,2,Capital One Arena,-04:00,15,6,WSH,BOS,2,3,2024-03-30T23:00:00Z,BOS,WSH,1
2023021194,20232024,2024-04-02,2,Bridgestone Arena,-05:00,18,6,NSH,BOS,0,3,2024-04-03T00:00:00Z,BOS,NSH,3
2023021202,20232024,2024-04-04,2,PNC Arena,-04:00,12,6,CAR,BOS,1,4,2024-04-04T23:00:00Z,BOS,CAR,3
2023021218,20232024,2024-04-06,2,TD Garden,-04:00,6,13,BOS,FLA,3,2,2024-04-06T19:30:00Z,BOS,FLA,1
2023021239,20232024,2024-04-09,2,TD Garden,-04:00,6,12,BOS,CAR,1,4,2024-04-09T23:00:00Z,CAR,BOS,3
2023021279,20232024,2024-04-13,2,PPG Paints Arena,-04:00,5,6,PIT,BOS,4,6,2024-04-14T00:00:00Z,BOS,PIT,2
2023021291,20232024,2024-04-15,2,Capital One Arena,-04:00,15,6,WSH,BOS,2,0,2024-04-15T23:00:00Z,WSH,BOS,2
2023021295,20232024,2024-04-16,2,TD Garden,-04:00,6,9,BOS,OTT,1,3,2024-04-16T23:00:00Z,OTT,BOS,2
2023020010,20232024,2023-10-12,2,KeyBank Center,-04:00,7,3,BUF,NYR,1,5,2023-10-12T23:00:00Z,NYR,BUF,4
2023020027,20232024,2023-10-14,2,UBS Arena,-04:00,2,7,NYI,BUF,3,2,2023-10-14T23:30:00Z,NYI,BUF,1
2023020040,20232024,2023-10-17,2,KeyBank Center,-04:00,7,14,BUF,TBL,3,2,2023-10-17T23:30:00Z,BUF,TBL,1
2023020051,20232024,2023-10-19,2,KeyBank Center,-04:00,7,20,BUF,CGY,3,4,2023-10-19T23:00:00Z,CGY,BUF,1
2023020067,20232024,2023-10-21,2,KeyBank Center,-04:00,7,2,BUF,NYI,3,1,2023-10-21T23:00:00Z,BUF,NYI,2
2023020082,20232024,2023-10-23,2,KeyBank Center,-04:00,7,8,BUF,MTL,1,3,2023-10-23T23:00:00Z,MTL,BUF,2
2023020085,20232024,2023-10-24,2,Canadian Tire Centre,-04:00,9,7,OTT,BUF,4,6,2023-10-24T22:45:00Z,BUF,OTT,2
2023020113,20232024,2023-10-27,2,Prudential Center,-04:00,1,7,NJD,BUF,5,4,2023-10-27T23:00:00Z,NJD,BUF,1
2023020126,20232024,2023-10-29,2,KeyBank Center,-04:00,7,21,BUF,COL,4,0,2023-10-29T17:00:00Z,BUF,COL,4
2023020141,20232024,2023-11-01,2,Wells Fargo Center,-04:00,4,7,PHI,BUF,2,5,2023-11-01T23:00:00Z,BUF,PHI,3
2023020157,20232024,2023-11-03,2,KeyBank Center,-04:00,7,4,BUF,PHI,1,5,2023-11-03T23:00:00Z,PHI,BUF,4
2023020165,20232024,2023-11-04,2,Scotiabank Arena,-04:00,10,7,TOR,BUF,4,6,2023-11-04T23:00:00Z,BUF,TOR,2
2023020180,20232024,2023-11-07,2,PNC Arena,-05:00,12,7,CAR,BUF,3,2,2023-11-08T00:00:00Z,CAR,BUF,1
2023020204,20232024,2023-11-10,2,KeyBank Center,-05:00,7,30,BUF,MIN,3,2,2023-11-11T00:00:00Z,BUF,MIN,1
2023020217,20232024,2023-11-11,2,PPG Paints Arena,-05:00,5,7,PIT,BUF,4,0,2023-11-12T00:30:00Z,PIT,BUF,4
2023020252,20232024,2023-11-17,2,Canada Life Centre,-06:00,52,7,WPG,BUF,3,2,2023-11-18T01:00:00Z,WPG,BUF,1
2023020270,20232024,2023-11-19,2,United Center,-06:00,16,7,CHI,BUF,2,3,2023-11-20T00:00:00Z,BUF,CHI,1
2023020285,20232024,2023-11-22,2,Capital One Arena,-05:00,15,7,WSH,BUF,4,3,2023-11-23T00:00:00Z,WSH,BUF,1
2023020301,20232024,2023-11-24,2,KeyBank Center,-05:00,7,5,BUF,PIT,3,2,2023-11-24T23:00:00Z,BUF,PIT,1
2023020310,20232024,2023-11-25,2,Prudential Center,-05:00,1,7,NJD,BUF,7,2,2023-11-26T00:00:00Z,NJD,BUF,5
2023020322,20232024,2023-11-27,2,Madison Square Garden,-05:00,3,7,NYR,BUF,1,5,2023-11-28T00:00:00Z,BUF,NYR,4
2023020348,20232024,2023-11-30,2,Enterprise Center,-06:00,19,7,STL,BUF,6,4,2023-12-01T01:00:00Z,STL,BUF,2
2023020360,20232024,2023-12-02,2,PNC Arena,-05:00,12,7,CAR,BUF,6,2,2023-12-03T00:00:00Z,CAR,BUF,4
2023020372,20232024,2023-12-03,2,KeyBank Center,-05:00,7,18,BUF,NSH,1,2,2023-12-04T00:00:00Z,NSH,BUF,1
2023020380,20232024,2023-12-05,2,KeyBank Center,-05:00,7,17,BUF,DET,3,5,2023-12-06T00:30:00Z,DET,BUF,2
2023020411,20232024,2023-12-09,2,KeyBank Center,-05:00,7,8,BUF,MTL,2,3,2023-12-10T00:00:00Z,MTL,BUF,1
2023020428,20232024,2023-12-11,2,KeyBank Center,-05:00,7,53,BUF,ARI,5,2,2023-12-12T00:00:00Z,BUF,ARI,3
2023020445,20232024,2023-12-13,2,Ball Arena,-07:00,21,7,COL,BUF,5,1,2023-12-14T03:00:00Z,COL,BUF,4
